,election_date,election_type,nuts_1_code,nuts_1_name,type,name,votes
0,1994-06-12,european,DE1,Baden-Württemberg,0,eligible_voters,6954020.0
1,1994-06-12,european,DE1,Baden-Württemberg,1,issued_ballots,4580443.0
2,1994-06-12,european,DE1,Baden-Württemberg,2,apd,26793.0
3,1994-06-12,european,DE1,Baden-Württemberg,2,autonome,4228.0
4,1994-06-12,european,DE1,Baden-Württemberg,2,bfb,46626.0
5,1994-06-12,european,DE1,Baden-Württemberg,2,bp,5986.0
6,1994-06-12,european,DE1,Baden-Württemberg,2,bsa,886.0
7,1994-06-12,european,DE1,Baden-Württemberg,2,cdu,1843137.0
8,1994-06-12,european,DE1,Baden-Württemberg,2,cm,11712.0
9,1994-06-12,european,DE1,Baden-Württemberg,2,csu,0.0
10,1994-06-12,european,DE1,Baden-Württemberg,2,dsu,1529.0
11,1994-06-12,european,DE1,Baden-Württemberg,2,familie,0.0
12,1994-06-12,european,DE1,Baden-Württemberg,2,fdp,223906.0
13,1994-06-12,european,DE1,Baden-Württemberg,2,forum,3874.0
14,1994-06-12,european,DE1,Baden-Württemberg,2,graue,26609.0
15,1994-06-12,european,DE1,Baden-Württemberg,2,gruene,571596.0
16,1994-06-12,european,DE1,Baden-Württemberg,2,liga,10359.0
17,1994-06-12,european,DE1,Baden-Württemberg,2,naturgesetz,13367.0
18,1994-06-12,european,DE1,Baden-Württemberg,2,npd,9392.0
19,1994-06-12,european,DE1,Baden-Württemberg,2,oedp,57721.0
20,1994-06-12,european,DE1,Baden-Württemberg,2,pass,5283.0
21,1994-06-12,european,DE1,Baden-Württemberg,2,pbc,26382.0
22,1994-06-12,european,DE1,Baden-Württemberg,2,pds,22512.0
23,1994-06-12,european,DE1,Baden-Württemberg,2,pead,1099.0
24,1994-06-12,european,DE1,Baden-Württemberg,2,rep,251840.0
25,1994-06-12,european,DE1,Baden-Württemberg,2,solidariaet,1983.0
26,1994-06-12,european,DE1,Baden-Württemberg,2,spd,1173177.0
27,1994-06-12,european,DE1,Baden-Württemberg,2,statt,33752.0
28,1994-06-12,european,DE2,Bayern,0,eligible_voters,8683295.0
29,1994-06-12,european,DE2,Bayern,1,issued_ballots,4900859.0
30,1994-06-12,european,DE2,Bayern,2,apd,25744.0
31,1994-06-12,european,DE2,Bayern,2,autonome,3842.0
32,1994-06-12,european,DE2,Bayern,2,bfb,90109.0
33,1994-06-12,european,DE2,Bayern,2,bp,76770.0
34,1994-06-12,european,DE2,Bayern,2,bsa,826.0
35,1994-06-12,european,DE2,Bayern,2,cdu,23644.0
36,1994-06-12,european,DE2,Bayern,2,cm,9049.0
37,1994-06-12,european,DE2,Bayern,2,csu,2347700.0
38,1994-06-12,european,DE2,Bayern,2,dsu,2365.0
39,1994-06-12,european,DE2,Bayern,2,familie,0.0
40,1994-06-12,european,DE2,Bayern,2,fdp,161925.0
41,1994-06-12,european,DE2,Bayern,2,forum,3344.0
42,1994-06-12,european,DE2,Bayern,2,graue,21617.0
43,1994-06-12,european,DE2,Bayern,2,gruene,424557.0
44,1994-06-12,european,DE2,Bayern,2,liga,6637.0
45,1994-06-12,european,DE2,Bayern,2,naturgesetz,11935.0
46,1994-06-12,european,DE2,Bayern,2,npd,7026.0
47,1994-06-12,european,DE2,Bayern,2,oedp,105073.0
48,1994-06-12,european,DE2,Bayern,2,pass,6091.0
49,1994-06-12,european,DE2,Bayern,2,pbc,11359.0
50,1994-06-12,european,DE2,Bayern,2,pds,18836.0
51,1994-06-12,european,DE2,Bayern,2,pead,1006.0
52,1994-06-12,european,DE2,Bayern,2,rep,318327.0
53,1994-06-12,european,DE2,Bayern,2,solidariaet,2007.0
54,1994-06-12,european,DE2,Bayern,2,spd,1158067.0
55,1994-06-12,european,DE2,Bayern,2,statt,18222.0
56,1994-06-12,european,DE3,Berlin,0,eligible_voters,2513128.0
57,1994-06-12,european,DE3,Berlin,1,issued_ballots,1343515.0
58,1994-06-12,european,DE3,Berlin,2,apd,11401.0
59,1994-06-12,european,DE3,Berlin,2,autonome,2374.0
60,1994-06-12,european,DE3,Berlin,2,bfb,11529.0
61,1994-06-12,european,DE3,Berlin,2,bp,949.0
62,1994-06-12,european,DE3,Berlin,2,bsa,635.0
63,1994-06-12,european,DE3,Berlin,2,cdu,375889.0
64,1994-06-12,european,DE3,Berlin,2,cm,1203.0
65,1994-06-12,european,DE3,Berlin,2,csu,0.0
66,1994-06-12,european,DE3,Berlin,2,dsu,2035.0
67,1994-06-12,european,DE3,Berlin,2,familie,0.0
68,1994-06-12,european,DE3,Berlin,2,fdp,42310.0
69,1994-06-12,european,DE3,Berlin,2,forum,6073.0
70,1994-06-12,european,DE3,Berlin,2,graue,21670.0
71,1994-06-12,european,DE3,Berlin,2,gruene,189176.0
72,1994-06-12,european,DE3,Berlin,2,liga,543.0
73,1994-06-12,european,DE3,Berlin,2,naturgesetz,4739.0
74,1994-06-12,european,DE3,Berlin,2,npd,2253.0
75,1994-06-12,european,DE3,Berlin,2,oedp,7242.0
76,1994-06-12,european,DE3,Berlin,2,pass,6841.0
77,1994-06-12,european,DE3,Berlin,2,pbc,2043.0
78,1994-06-12,european,DE3,Berlin,2,pds,211055.0
79,1994-06-12,european,DE3,Berlin,2,pead,583.0
80,1994-06-12,european,DE3,Berlin,2,rep,44197.0
81,1994-06-12,european,DE3,Berlin,2,solidariaet,1113.0
82,1994-06-12,european,DE3,Berlin,2,spd,372559.0
83,1994-06-12,european,DE3,Berlin,2,statt,6735.0
84,1994-06-12,european,DE4,Brandenburg,0,eligible_voters,2129696.236152
85,1994-06-12,european,DE4,Brandenburg,1,issued_ballots,933787.675301
86,1994-06-12,european,DE4,Brandenburg,2,apd,8342.003321
87,1994-06-12,european,DE4,Brandenburg,2,autonome,1104.787125
88,1994-06-12,european,DE4,Brandenburg,2,bfb,8021.458688000001
89,1994-06-12,european,DE4,Brandenburg,2,bp,1171.804107
90,1994-06-12,european,DE4,Brandenburg,2,bsa,587.842471
91,1994-06-12,european,DE4,Brandenburg,2,cdu,243334.252559
92,1994-06-12,european,DE4,Brandenburg,2,cm,1991.591317
93,1994-06-12,european,DE4,Brandenburg,2,csu,0.0
94,1994-06-12,european,DE4,Brandenburg,2,dsu,3069.340159
95,1994-06-12,european,DE4,Brandenburg,2,familie,0.0
96,1994-06-12,european,DE4,Brandenburg,2,fdp,27898.716643
97,1994-06-12,european,DE4,Brandenburg,2,forum,3961.952723
98,1994-06-12,european,DE4,Brandenburg,2,graue,7616.356699
99,1994-06-12,european,DE4,Brandenburg,2,gruene,49596.531408
100,1994-06-12,european,DE4,Brandenburg,2,liga,1453.616873
101,1994-06-12,european,DE4,Brandenburg,2,naturgesetz,3126.250696
102,1994-06-12,european,DE4,Brandenburg,2,npd,2603.591284
103,1994-06-12,european,DE4,Brandenburg,2,oedp,3679.310272
104,1994-06-12,european,DE4,Brandenburg,2,pass,10063.560648
105,1994-06-12,european,DE4,Brandenburg,2,pbc,2321.752986
106,1994-06-12,european,DE4,Brandenburg,2,pds,164769.734464
107,1994-06-12,european,DE4,Brandenburg,2,pead,733.863738
108,1994-06-12,european,DE4,Brandenburg,2,rep,25085.444841
109,1994-06-12,european,DE4,Brandenburg,2,solidariaet,1097.770089
110,1994-06-12,european,DE4,Brandenburg,2,spd,343340.846096
111,1994-06-12,european,DE4,Brandenburg,2,statt,2761.535976
