,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
87,1999-06-13,european,M_06,Alpes Maritimes,2,REG,36
88,1999-06-13,european,M_06,Alpes Maritimes,2,UDF,21353
89,1999-06-13,european,M_06,Alpes Maritimes,2,VEC,25020
90,1999-06-13,european,M_07,Ardeche,0,eligible_voters,213756
91,1999-06-13,european,M_07,Ardeche,1,issued_ballots,106773
92,1999-06-13,european,M_07,Ardeche,2,COM,8294
93,1999-06-13,european,M_07,Ardeche,2,CPNT,10342
94,1999-06-13,european,M_07,Ardeche,2,DIV,3641
95,1999-06-13,european,M_07,Ardeche,2,DTE,11197
96,1999-06-13,european,M_07,Ardeche,2,DVD,13693
97,1999-06-13,european,M_07,Ardeche,2,ECO,1412
98,1999-06-13,european,M_07,Ardeche,2,EXG,4661
99,1999-06-13,european,M_07,Ardeche,2,FRN,4637
100,1999-06-13,european,M_07,Ardeche,2,GAU,21284
101,1999-06-13,european,M_07,Ardeche,2,MNA,3081
102,1999-06-13,european,M_07,Ardeche,2,REG,14
103,1999-06-13,european,M_07,Ardeche,2,UDF,9243
104,1999-06-13,european,M_07,Ardeche,2,VEC,8965
105,1999-06-13,european,M_08,Ardennes,0,eligible_voters,192007
106,1999-06-13,european,M_08,Ardennes,1,issued_ballots,82906
107,1999-06-13,european,M_08,Ardennes,2,COM,5347
108,1999-06-13,european,M_08,Ardennes,2,CPNT,4566
109,1999-06-13,european,M_08,Ardennes,2,DIV,2999
110,1999-06-13,european,M_08,Ardennes,2,DTE,10384
111,1999-06-13,european,M_08,Ardennes,2,DVD,9310
112,1999-06-13,european,M_08,Ardennes,2,ECO,1190
113,1999-06-13,european,M_08,Ardennes,2,EXG,4492
114,1999-06-13,european,M_08,Ardennes,2,FRN,5811
115,1999-06-13,european,M_08,Ardennes,2,GAU,17786
116,1999-06-13,european,M_08,Ardennes,2,MNA,3516
117,1999-06-13,european,M_08,Ardennes,2,REG,60
118,1999-06-13,european,M_08,Ardennes,2,UDF,6306
119,1999-06-13,european,M_08,Ardennes,2,VEC,6156
120,1999-06-13,european,M_09,Ariege,0,eligible_voters,108003
121,1999-06-13,european,M_09,Ariege,1,issued_ballots,57482
122,1999-06-13,european,M_09,Ariege,2,COM,4726
123,1999-06-13,european,M_09,Ariege,2,CPNT,5635
124,1999-06-13,european,M_09,Ariege,2,DIV,1586
125,1999-06-13,european,M_09,Ariege,2,DTE,4299
126,1999-06-13,european,M_09,Ariege,2,DVD,5668
127,1999-06-13,european,M_09,Ariege,2,ECO,652
128,1999-06-13,european,M_09,Ariege,2,EXG,3036
129,1999-06-13,european,M_09,Ariege,2,FRN,2002
130,1999-06-13,european,M_09,Ariege,2,GAU,17134
131,1999-06-13,european,M_09,Ariege,2,MNA,1079
132,1999-06-13,european,M_09,Ariege,2,REG,0
133,1999-06-13,european,M_09,Ariege,2,UDF,3004
134,1999-06-13,european,M_09,Ariege,2,VEC,4892
135,1999-06-13,european,M_10,Aube,0,eligible_voters,191862
136,1999-06-13,european,M_10,Aube,1,issued_ballots,89960
137,1999-06-13,european,M_10,Aube,2,COM,4971
138,1999-06-13,european,M_10,Aube,2,CPNT,7031
139,1999-06-13,european,M_10,Aube,2,DIV,3759
140,1999-06-13,european,M_10,Aube,2,DTE,11942
141,1999-06-13,european,M_10,Aube,2,DVD,12020
142,1999-06-13,european,M_10,Aube,2,ECO,1251
143,1999-06-13,european,M_10,Aube,2,EXG,3871
144,1999-06-13,european,M_10,Aube,2,FRN,6943
145,1999-06-13,european,M_10,Aube,2,GAU,15567
146,1999-06-13,european,M_10,Aube,2,MNA,2962
147,1999-06-13,european,M_10,Aube,2,REG,0
148,1999-06-13,european,M_10,Aube,2,UDF,7336
149,1999-06-13,european,M_10,Aube,2,VEC,6332
150,1999-06-13,european,M_11,Aude,0,eligible_voters,230505
151,1999-06-13,european,M_11,Aude,1,issued_ballots,120091
152,1999-06-13,european,M_11,Aude,2,COM,9582
153,1999-06-13,european,M_11,Aude,2,CPNT,11346
154,1999-06-13,european,M_11,Aude,2,DIV,3397
155,1999-06-13,european,M_11,Aude,2,DTE,9952
156,1999-06-13,european,M_11,Aude,2,DVD,13733
157,1999-06-13,european,M_11,Aude,2,ECO,1288
158,1999-06-13,european,M_11,Aude,2,EXG,5115
159,1999-06-13,european,M_11,Aude,2,FRN,5635
160,1999-06-13,european,M_11,Aude,2,GAU,34949
