,election_date,election_type,nuts_2_code,nuts_2_name,type,name,votes
0,1999-06-13,european,FR10,Ile-de-France,0,eligible_voters,5951623
1,1999-06-13,european,FR10,Ile-de-France,1,issued_ballots,2840509
2,1999-06-13,european,FR10,Ile-de-France,2,COM,206390
3,1999-06-13,european,FR10,Ile-de-France,2,CPNT,56019
4,1999-06-13,european,FR10,Ile-de-France,2,DIV,100220
5,1999-06-13,european,FR10,Ile-de-France,2,DTE,382579
6,1999-06-13,european,FR10,Ile-de-France,2,DVD,363385
7,1999-06-13,european,FR10,Ile-de-France,2,ECO,41575
8,1999-06-13,european,FR10,Ile-de-France,2,EXG,148895
9,1999-06-13,european,FR10,Ile-de-France,2,FRN,156693
10,1999-06-13,european,FR10,Ile-de-France,2,GAU,562997
11,1999-06-13,european,FR10,Ile-de-France,2,MNA,101311
12,1999-06-13,european,FR10,Ile-de-France,2,REG,269
13,1999-06-13,european,FR10,Ile-de-France,2,UDF,261424
14,1999-06-13,european,FR10,Ile-de-France,2,VEC,349885
15,1999-06-13,european,FRB0,Centre — Val de Loire,0,eligible_voters,1695298
16,1999-06-13,european,FRB0,Centre — Val de Loire,1,issued_ballots,824901
17,1999-06-13,european,FRB0,Centre — Val de Loire,2,COM,52384
18,1999-06-13,european,FRB0,Centre — Val de Loire,2,CPNT,69339
19,1999-06-13,european,FRB0,Centre — Val de Loire,2,DIV,31606
20,1999-06-13,european,FRB0,Centre — Val de Loire,2,DTE,97483
21,1999-06-13,european,FRB0,Centre — Val de Loire,2,DVD,107148
22,1999-06-13,european,FRB0,Centre — Val de Loire,2,ECO,10410
23,1999-06-13,european,FRB0,Centre — Val de Loire,2,EXG,37288
24,1999-06-13,european,FRB0,Centre — Val de Loire,2,FRN,45088
25,1999-06-13,european,FRB0,Centre — Val de Loire,2,GAU,162983
26,1999-06-13,european,FRB0,Centre — Val de Loire,2,MNA,23486
27,1999-06-13,european,FRB0,Centre — Val de Loire,2,REG,135
28,1999-06-13,european,FRB0,Centre — Val de Loire,2,UDF,67535
29,1999-06-13,european,FRB0,Centre — Val de Loire,2,VEC,64290
30,1999-06-13,european,FRC1,Bourgogne,0,eligible_voters,1127860
31,1999-06-13,european,FRC1,Bourgogne,1,issued_ballots,519064
32,1999-06-13,european,FRC1,Bourgogne,2,COM,32616
33,1999-06-13,european,FRC1,Bourgogne,2,CPNT,34876
34,1999-06-13,european,FRC1,Bourgogne,2,DIV,18937
35,1999-06-13,european,FRC1,Bourgogne,2,DTE,63890
36,1999-06-13,european,FRC1,Bourgogne,2,DVD,65290
37,1999-06-13,european,FRC1,Bourgogne,2,ECO,6747
38,1999-06-13,european,FRC1,Bourgogne,2,EXG,23111
39,1999-06-13,european,FRC1,Bourgogne,2,FRN,26290
40,1999-06-13,european,FRC1,Bourgogne,2,GAU,112450
41,1999-06-13,european,FRC1,Bourgogne,2,MNA,15405
42,1999-06-13,european,FRC1,Bourgogne,2,REG,18
43,1999-06-13,european,FRC1,Bourgogne,2,UDF,41592
44,1999-06-13,european,FRC1,Bourgogne,2,VEC,41180
