,election_date,election_type,nuts_2_code,nuts_2_name,type,name,votes
0,1993-06-06,parliament,ES11,Galicia,0,eligible_voters,9171988.0
1,1993-06-06,parliament,ES11,Galicia,1,issued_ballots,6387424.0
2,1993-06-06,parliament,ES11,Galicia,2,aa,0.0
3,1993-06-06,parliament,ES11,Galicia,2,abe,0.0
4,1993-06-06,parliament,ES11,Galicia,2,aci,0.0
5,1993-06-06,parliament,ES11,Galicia,2,ag,13144.0
6,1993-06-06,parliament,ES11,Galicia,2,aigranc,0.0
7,1993-06-06,parliament,ES11,Galicia,2,app,0.0
8,1993-06-06,parliament,ES11,Galicia,2,arcoiris,0.0
9,1993-06-06,parliament,ES11,Galicia,2,arde,0.0
10,1993-06-06,parliament,ES11,Galicia,2,armade,15652.0
11,1993-06-06,parliament,ES11,Galicia,2,atf,0.0
12,1993-06-06,parliament,ES11,Galicia,2,bng,507860.0
13,1993-06-06,parliament,ES11,Galicia,2,cc,0.0
14,1993-06-06,parliament,ES11,Galicia,2,ccl,0.0
15,1993-06-06,parliament,ES11,Galicia,2,cds,97116.0
16,1993-06-06,parliament,ES11,Galicia,2,cha,0.0
17,1993-06-06,parliament,ES11,Galicia,2,ciu,0.0
18,1993-06-06,parliament,ES11,Galicia,2,cng,18652.0
19,1993-06-06,parliament,ES11,Galicia,2,conceyu,0.0
20,1993-06-06,parliament,ES11,Galicia,2,e_u,0.0
21,1993-06-06,parliament,ES11,Galicia,2,eaeue,0.0
22,1993-06-06,parliament,ES11,Galicia,2,eajpnv,0.0
23,1993-06-06,parliament,ES11,Galicia,2,env,0.0
24,1993-06-06,parliament,ES11,Galicia,2,erc,0.0
25,1993-06-06,parliament,ES11,Galicia,2,fe_a,0.0
26,1993-06-06,parliament,ES11,Galicia,2,fe_i,0.0
27,1993-06-06,parliament,ES11,Galicia,2,fejons,0.0
28,1993-06-06,parliament,ES11,Galicia,2,fpe,0.0
29,1993-06-06,parliament,ES11,Galicia,2,freixes,0.0
30,1993-06-06,parliament,ES11,Galicia,2,gil,0.0
31,1993-06-06,parliament,ES11,Galicia,2,hb,0.0
32,1993-06-06,parliament,ES11,Galicia,2,if,0.0
33,1993-06-06,parliament,ES11,Galicia,2,ince,0.0
34,1993-06-06,parliament,ES11,Galicia,2,iu,298420.0
35,1993-06-06,parliament,ES11,Galicia,2,le,18156.0
36,1993-06-06,parliament,ES11,Galicia,2,lg,0.0
37,1993-06-06,parliament,ES11,Galicia,2,mce,0.0
38,1993-06-06,parliament,ES11,Galicia,2,mces,0.0
39,1993-06-06,parliament,ES11,Galicia,2,nps,3720.0
40,1993-06-06,parliament,ES11,Galicia,2,os,0.0
41,1993-06-06,parliament,ES11,Galicia,2,p_riojano,0.0
42,1993-06-06,parliament,ES11,Galicia,2,p_tagoror,0.0
43,1993-06-06,parliament,ES11,Galicia,2,pa,0.0
44,1993-06-06,parliament,ES11,Galicia,2,pancal,0.0
45,1993-06-06,parliament,ES11,Galicia,2,pap,0.0
46,1993-06-06,parliament,ES11,Galicia,2,par,0.0
47,1993-06-06,parliament,ES11,Galicia,2,pas,0.0
48,1993-06-06,parliament,ES11,Galicia,2,pb,3196.0
49,1993-06-06,parliament,ES11,Galicia,2,pc,0.0
50,1993-06-06,parliament,ES11,Galicia,2,pcpe,8868.0
51,1993-06-06,parliament,ES11,Galicia,2,pecverde,0.0
52,1993-06-06,parliament,ES11,Galicia,2,ped,0.0
53,1993-06-06,parliament,ES11,Galicia,2,pgc,0.0
54,1993-06-06,parliament,ES11,Galicia,2,ph,3444.0
55,1993-06-06,parliament,ES11,Galicia,2,piap,0.0
56,1993-06-06,parliament,ES11,Galicia,2,pitrcg,0.0
57,1993-06-06,parliament,ES11,Galicia,2,pln,2908.0
58,1993-06-06,parliament,ES11,Galicia,2,pnc,0.0
59,1993-06-06,parliament,ES11,Galicia,2,por,0.0
60,1993-06-06,parliament,ES11,Galicia,2,pp,2987856.0
61,1993-06-06,parliament,ES11,Galicia,2,prb,0.0
62,1993-06-06,parliament,ES11,Galicia,2,prc,0.0
63,1993-06-06,parliament,ES11,Galicia,2,prepal,0.0
64,1993-06-06,parliament,ES11,Galicia,2,prex,0.0
65,1993-06-06,parliament,ES11,Galicia,2,prgu,0.0
66,1993-06-06,parliament,ES11,Galicia,2,prim,0.0
67,1993-06-06,parliament,ES11,Galicia,2,psmene,0.0
68,1993-06-06,parliament,ES11,Galicia,2,psoe,2279596.0
69,1993-06-06,parliament,ES11,Galicia,2,pspc,0.0
70,1993-06-06,parliament,ES11,Galicia,2,pst,5420.0
71,1993-06-06,parliament,ES11,Galicia,2,pvpa,0.0
72,1993-06-06,parliament,ES11,Galicia,2,sees,0.0
73,1993-06-06,parliament,ES11,Galicia,2,tcpnc,0.0
74,1993-06-06,parliament,ES11,Galicia,2,ua,0.0
75,1993-06-06,parliament,ES11,Galicia,2,uc,0.0
76,1993-06-06,parliament,ES11,Galicia,2,uce,0.0
77,1993-06-06,parliament,ES11,Galicia,2,udla,0.0
78,1993-06-06,parliament,ES11,Galicia,2,ummp,0.0
79,1993-06-06,parliament,ES11,Galicia,2,unida,0.0
80,1993-06-06,parliament,ES11,Galicia,2,upca,0.0
81,1993-06-06,parliament,ES11,Galicia,2,upl,0.0
82,1993-06-06,parliament,ES11,Galicia,2,upv,0.0
83,1993-06-06,parliament,ES11,Galicia,2,urcl,0.0
84,1993-06-06,parliament,ES11,Galicia,2,us,0.0
85,1993-06-06,parliament,ES11,Galicia,2,uv,0.0
86,1993-06-06,parliament,ES11,Galicia,2,verdes,21864.0
87,1993-06-06,parliament,ES12,Principado de Asturias,0,eligible_voters,920390.0
88,1993-06-06,parliament,ES12,Principado de Asturias,1,issued_ballots,694243.0
89,1993-06-06,parliament,ES12,Principado de Asturias,2,aa,787.0
90,1993-06-06,parliament,ES12,Principado de Asturias,2,abe,0.0
91,1993-06-06,parliament,ES12,Principado de Asturias,2,aci,0.0
92,1993-06-06,parliament,ES12,Principado de Asturias,2,ag,0.0
93,1993-06-06,parliament,ES12,Principado de Asturias,2,aigranc,0.0
94,1993-06-06,parliament,ES12,Principado de Asturias,2,app,0.0
95,1993-06-06,parliament,ES12,Principado de Asturias,2,arcoiris,0.0
96,1993-06-06,parliament,ES12,Principado de Asturias,2,arde,0.0
97,1993-06-06,parliament,ES12,Principado de Asturias,2,armade,920.0
98,1993-06-06,parliament,ES12,Principado de Asturias,2,atf,0.0
99,1993-06-06,parliament,ES12,Principado de Asturias,2,bng,0.0
100,1993-06-06,parliament,ES12,Principado de Asturias,2,cc,0.0
101,1993-06-06,parliament,ES12,Principado de Asturias,2,ccl,0.0
102,1993-06-06,parliament,ES12,Principado de Asturias,2,cds,25351.0
103,1993-06-06,parliament,ES12,Principado de Asturias,2,cha,0.0
104,1993-06-06,parliament,ES12,Principado de Asturias,2,ciu,0.0
105,1993-06-06,parliament,ES12,Principado de Asturias,2,cng,0.0
106,1993-06-06,parliament,ES12,Principado de Asturias,2,conceyu,528.0
107,1993-06-06,parliament,ES12,Principado de Asturias,2,e_u,0.0
108,1993-06-06,parliament,ES12,Principado de Asturias,2,eaeue,0.0
109,1993-06-06,parliament,ES12,Principado de Asturias,2,eajpnv,0.0
110,1993-06-06,parliament,ES12,Principado de Asturias,2,env,0.0
111,1993-06-06,parliament,ES12,Principado de Asturias,2,erc,0.0
112,1993-06-06,parliament,ES12,Principado de Asturias,2,fe_a,0.0
113,1993-06-06,parliament,ES12,Principado de Asturias,2,fe_i,0.0
114,1993-06-06,parliament,ES12,Principado de Asturias,2,fejons,355.0
115,1993-06-06,parliament,ES12,Principado de Asturias,2,fpe,0.0
116,1993-06-06,parliament,ES12,Principado de Asturias,2,freixes,0.0
117,1993-06-06,parliament,ES12,Principado de Asturias,2,gil,0.0
118,1993-06-06,parliament,ES12,Principado de Asturias,2,hb,0.0
119,1993-06-06,parliament,ES12,Principado de Asturias,2,if,0.0
120,1993-06-06,parliament,ES12,Principado de Asturias,2,ince,0.0
121,1993-06-06,parliament,ES12,Principado de Asturias,2,iu,106757.0
122,1993-06-06,parliament,ES12,Principado de Asturias,2,le,1408.0
123,1993-06-06,parliament,ES12,Principado de Asturias,2,lg,0.0
124,1993-06-06,parliament,ES12,Principado de Asturias,2,mce,0.0
125,1993-06-06,parliament,ES12,Principado de Asturias,2,mces,0.0
126,1993-06-06,parliament,ES12,Principado de Asturias,2,nps,186.0
127,1993-06-06,parliament,ES12,Principado de Asturias,2,os,0.0
128,1993-06-06,parliament,ES12,Principado de Asturias,2,p_riojano,0.0
129,1993-06-06,parliament,ES12,Principado de Asturias,2,p_tagoror,0.0
130,1993-06-06,parliament,ES12,Principado de Asturias,2,pa,0.0
131,1993-06-06,parliament,ES12,Principado de Asturias,2,pancal,0.0
132,1993-06-06,parliament,ES12,Principado de Asturias,2,pap,0.0
133,1993-06-06,parliament,ES12,Principado de Asturias,2,par,0.0
134,1993-06-06,parliament,ES12,Principado de Asturias,2,pas,11088.0
135,1993-06-06,parliament,ES12,Principado de Asturias,2,pb,0.0
136,1993-06-06,parliament,ES12,Principado de Asturias,2,pc,0.0
137,1993-06-06,parliament,ES12,Principado de Asturias,2,pcpe,0.0
138,1993-06-06,parliament,ES12,Principado de Asturias,2,pecverde,0.0
139,1993-06-06,parliament,ES12,Principado de Asturias,2,ped,0.0
140,1993-06-06,parliament,ES12,Principado de Asturias,2,pgc,0.0
141,1993-06-06,parliament,ES12,Principado de Asturias,2,ph,178.0
142,1993-06-06,parliament,ES12,Principado de Asturias,2,piap,0.0
143,1993-06-06,parliament,ES12,Principado de Asturias,2,pitrcg,0.0
144,1993-06-06,parliament,ES12,Principado de Asturias,2,pln,261.0
145,1993-06-06,parliament,ES12,Principado de Asturias,2,pnc,0.0
146,1993-06-06,parliament,ES12,Principado de Asturias,2,por,0.0
147,1993-06-06,parliament,ES12,Principado de Asturias,2,pp,258355.0
148,1993-06-06,parliament,ES12,Principado de Asturias,2,prb,0.0
149,1993-06-06,parliament,ES12,Principado de Asturias,2,prc,0.0
150,1993-06-06,parliament,ES12,Principado de Asturias,2,prepal,0.0
151,1993-06-06,parliament,ES12,Principado de Asturias,2,prex,0.0
152,1993-06-06,parliament,ES12,Principado de Asturias,2,prgu,0.0
153,1993-06-06,parliament,ES12,Principado de Asturias,2,prim,0.0
154,1993-06-06,parliament,ES12,Principado de Asturias,2,psmene,0.0
155,1993-06-06,parliament,ES12,Principado de Asturias,2,psoe,271877.0
156,1993-06-06,parliament,ES12,Principado de Asturias,2,pspc,0.0
157,1993-06-06,parliament,ES12,Principado de Asturias,2,pst,2249.0
158,1993-06-06,parliament,ES12,Principado de Asturias,2,pvpa,0.0
159,1993-06-06,parliament,ES12,Principado de Asturias,2,sees,0.0
160,1993-06-06,parliament,ES12,Principado de Asturias,2,tcpnc,0.0
161,1993-06-06,parliament,ES12,Principado de Asturias,2,ua,0.0
162,1993-06-06,parliament,ES12,Principado de Asturias,2,uc,0.0
163,1993-06-06,parliament,ES12,Principado de Asturias,2,uce,0.0
164,1993-06-06,parliament,ES12,Principado de Asturias,2,udla,0.0
165,1993-06-06,parliament,ES12,Principado de Asturias,2,ummp,0.0
166,1993-06-06,parliament,ES12,Principado de Asturias,2,unida,0.0
167,1993-06-06,parliament,ES12,Principado de Asturias,2,upca,0.0
168,1993-06-06,parliament,ES12,Principado de Asturias,2,upl,243.0
169,1993-06-06,parliament,ES12,Principado de Asturias,2,upv,0.0
170,1993-06-06,parliament,ES12,Principado de Asturias,2,urcl,0.0
171,1993-06-06,parliament,ES12,Principado de Asturias,2,us,0.0
172,1993-06-06,parliament,ES12,Principado de Asturias,2,uv,0.0
173,1993-06-06,parliament,ES12,Principado de Asturias,2,verdes,4532.0
174,1993-06-06,parliament,ES13,Cantabria,0,eligible_voters,420376.0
175,1993-06-06,parliament,ES13,Cantabria,1,issued_ballots,332019.0
176,1993-06-06,parliament,ES13,Cantabria,2,aa,0.0
177,1993-06-06,parliament,ES13,Cantabria,2,abe,0.0
178,1993-06-06,parliament,ES13,Cantabria,2,aci,0.0
179,1993-06-06,parliament,ES13,Cantabria,2,ag,0.0
180,1993-06-06,parliament,ES13,Cantabria,2,aigranc,0.0
181,1993-06-06,parliament,ES13,Cantabria,2,app,0.0
182,1993-06-06,parliament,ES13,Cantabria,2,arcoiris,0.0
183,1993-06-06,parliament,ES13,Cantabria,2,arde,152.0
184,1993-06-06,parliament,ES13,Cantabria,2,armade,557.0
185,1993-06-06,parliament,ES13,Cantabria,2,atf,0.0
186,1993-06-06,parliament,ES13,Cantabria,2,bng,0.0
187,1993-06-06,parliament,ES13,Cantabria,2,cc,0.0
188,1993-06-06,parliament,ES13,Cantabria,2,ccl,0.0
189,1993-06-06,parliament,ES13,Cantabria,2,cds,5081.0
190,1993-06-06,parliament,ES13,Cantabria,2,cha,0.0
191,1993-06-06,parliament,ES13,Cantabria,2,ciu,0.0
192,1993-06-06,parliament,ES13,Cantabria,2,cng,0.0
193,1993-06-06,parliament,ES13,Cantabria,2,conceyu,0.0
194,1993-06-06,parliament,ES13,Cantabria,2,e_u,0.0
195,1993-06-06,parliament,ES13,Cantabria,2,eaeue,0.0
196,1993-06-06,parliament,ES13,Cantabria,2,eajpnv,0.0
197,1993-06-06,parliament,ES13,Cantabria,2,env,0.0
198,1993-06-06,parliament,ES13,Cantabria,2,erc,0.0
199,1993-06-06,parliament,ES13,Cantabria,2,fe_a,0.0
200,1993-06-06,parliament,ES13,Cantabria,2,fe_i,0.0
201,1993-06-06,parliament,ES13,Cantabria,2,fejons,0.0
202,1993-06-06,parliament,ES13,Cantabria,2,fpe,0.0
203,1993-06-06,parliament,ES13,Cantabria,2,freixes,0.0
