,election_date,election_type,nuts_2_code,nuts_2_name,type,name,votes
0,1992-09-27,parliament,RO11,Nord-Vest,0,eligible_voters,2120201
1,1992-09-27,parliament,RO11,Nord-Vest,1,issued_ballots,1612263
2,1992-09-27,parliament,RO11,Nord-Vest,2,A.D.N.,536
3,1992-09-27,parliament,RO11,Nord-Vest,2,C.D.R,252218
4,1992-09-27,parliament,RO11,Nord-Vest,2,C.I.,20300
5,1992-09-27,parliament,RO11,Nord-Vest,2,C.I.R.,454
6,1992-09-27,parliament,RO11,Nord-Vest,2,C.S.S.,4064
7,1992-09-27,parliament,RO11,Nord-Vest,2,F.D.R.16-20.XII.89.T,1699
8,1992-09-27,parliament,RO11,Nord-Vest,2,F.D.S.N.,194020
9,1992-09-27,parliament,RO11,Nord-Vest,2,F.S.N.,95787
10,1992-09-27,parliament,RO11,Nord-Vest,2,FDGR,3434
11,1992-09-27,parliament,RO11,Nord-Vest,2,L.N.E.R.,1158
12,1992-09-27,parliament,RO11,Nord-Vest,2,M.E.R.,23760
13,1992-09-27,parliament,RO11,Nord-Vest,2,N.P.L.,9764
14,1992-09-27,parliament,RO11,Nord-Vest,2,P.C.E.R.S.N.,2259
15,1992-09-27,parliament,RO11,Nord-Vest,2,P.D.A.R.,29571
16,1992-09-27,parliament,RO11,Nord-Vest,2,P.D.C.,2978
17,1992-09-27,parliament,RO11,Nord-Vest,2,P.D.N.,846
18,1992-09-27,parliament,RO11,Nord-Vest,2,P.D.S.(N.D.)N-V.R.,1924
19,1992-09-27,parliament,RO11,Nord-Vest,2,P.L.M.R.,2867
20,1992-09-27,parliament,RO11,Nord-Vest,2,P.L.REP.,2172
21,1992-09-27,parliament,RO11,Nord-Vest,2,P.L.S.,442
22,1992-09-27,parliament,RO11,Nord-Vest,2,P.M.P.L.I.R.,651
23,1992-09-27,parliament,RO11,Nord-Vest,2,P.N.P.L.R.,2397
24,1992-09-27,parliament,RO11,Nord-Vest,2,P.N.T.C.D.I.,1892
25,1992-09-27,parliament,RO11,Nord-Vest,2,P.R.,28025
26,1992-09-27,parliament,RO11,Nord-Vest,2,P.R.I.R.,4448
27,1992-09-27,parliament,RO11,Nord-Vest,2,P.R.U.R.,4733
28,1992-09-27,parliament,RO11,Nord-Vest,2,P.S.D.I.,355
29,1992-09-27,parliament,RO11,Nord-Vest,2,P.S.D.T.,440
30,1992-09-27,parliament,RO11,Nord-Vest,2,P.U.N.R.,292594
31,1992-09-27,parliament,RO11,Nord-Vest,2,P.U.S-D.,6412
32,1992-09-27,parliament,RO11,Nord-Vest,2,PDSR-PUR-PSDR,6555
33,1992-09-27,parliament,RO11,Nord-Vest,2,PNL,31374
34,1992-09-27,parliament,RO11,Nord-Vest,2,PNTCD,8405
35,1992-09-27,parliament,RO11,Nord-Vest,2,PRM,37746
36,1992-09-27,parliament,RO11,Nord-Vest,2,PRO,5375
37,1992-09-27,parliament,RO11,Nord-Vest,2,PSM,16655
38,1992-09-27,parliament,RO11,Nord-Vest,2,PUR,2102
39,1992-09-27,parliament,RO11,Nord-Vest,2,S.N-D.,9674
40,1992-09-27,parliament,RO11,Nord-Vest,2,U.A.R.,426
41,1992-09-27,parliament,RO11,Nord-Vest,2,U.D.SL.CE.R.,1909
42,1992-09-27,parliament,RO11,Nord-Vest,2,U.G.R.R.,2854
43,1992-09-27,parliament,RO11,Nord-Vest,2,U.L.B.,6692
44,1992-09-27,parliament,RO11,Nord-Vest,2,U.L.D.R.R.,8123
45,1992-09-27,parliament,RO11,Nord-Vest,2,U.U.R.,3892
46,1992-09-27,parliament,RO11,Nord-Vest,2,UDMR,286497
47,1992-09-27,parliament,RO12,Centru,0,eligible_voters,1924506
48,1992-09-27,parliament,RO12,Centru,1,issued_ballots,1590221
49,1992-09-27,parliament,RO12,Centru,2,A.D.N.,1658
50,1992-09-27,parliament,RO12,Centru,2,C.D.R,227882
51,1992-09-27,parliament,RO12,Centru,2,C.I.R.,675
52,1992-09-27,parliament,RO12,Centru,2,C.R.L.R.,483
53,1992-09-27,parliament,RO12,Centru,2,C.S.S.,2173
54,1992-09-27,parliament,RO12,Centru,2,F.D.R.16-20.XII.89.T,2155
55,1992-09-27,parliament,RO12,Centru,2,F.D.S.N.,133972
56,1992-09-27,parliament,RO12,Centru,2,F.S.N.,104253
57,1992-09-27,parliament,RO12,Centru,2,FDGR,15146
58,1992-09-27,parliament,RO12,Centru,2,L.N.E.R.,1159
59,1992-09-27,parliament,RO12,Centru,2,M.E.R.,35268
60,1992-09-27,parliament,RO12,Centru,2,N.P.L.,7323
61,1992-09-27,parliament,RO12,Centru,2,P.A.J.N.,1128
62,1992-09-27,parliament,RO12,Centru,2,P.C.E.R.S.N.,3479
63,1992-09-27,parliament,RO12,Centru,2,P.D.A.R.,21957
64,1992-09-27,parliament,RO12,Centru,2,P.D.C.,2641
65,1992-09-27,parliament,RO12,Centru,2,P.D.N.,913
66,1992-09-27,parliament,RO12,Centru,2,P.D.S.(N.D.)N-V.R.,851
67,1992-09-27,parliament,RO12,Centru,2,P.L.M.R.,3076
68,1992-09-27,parliament,RO12,Centru,2,P.L.REP.,974
69,1992-09-27,parliament,RO12,Centru,2,P.L.S.,489
70,1992-09-27,parliament,RO12,Centru,2,P.N.P.L.R.,3563
71,1992-09-27,parliament,RO12,Centru,2,P.N.R.,678
72,1992-09-27,parliament,RO12,Centru,2,P.R.,17479
73,1992-09-27,parliament,RO12,Centru,2,P.R.N.S.,432
74,1992-09-27,parliament,RO12,Centru,2,P.R.U.R.,2440
75,1992-09-27,parliament,RO12,Centru,2,"P.S.D.""C.T.P.""",1140
76,1992-09-27,parliament,RO12,Centru,2,P.S.D.T.,2474
77,1992-09-27,parliament,RO12,Centru,2,P.T.R.,590
78,1992-09-27,parliament,RO12,Centru,2,P.TR.REP.,48
79,1992-09-27,parliament,RO12,Centru,2,P.U.N.R.,254305
80,1992-09-27,parliament,RO12,Centru,2,P.U.S-D.,4094
81,1992-09-27,parliament,RO12,Centru,2,P.V.P.,1294
82,1992-09-27,parliament,RO12,Centru,2,PDSR-PUR-PSDR,5368
83,1992-09-27,parliament,RO12,Centru,2,PNL,29537
84,1992-09-27,parliament,RO12,Centru,2,PNTCD,3007
85,1992-09-27,parliament,RO12,Centru,2,PRM,32430
86,1992-09-27,parliament,RO12,Centru,2,PRO,7391
87,1992-09-27,parliament,RO12,Centru,2,PSM,11932
88,1992-09-27,parliament,RO12,Centru,2,PUR,1470
89,1992-09-27,parliament,RO12,Centru,2,S.N-D.,8209
90,1992-09-27,parliament,RO12,Centru,2,U.A.R.,461
91,1992-09-27,parliament,RO12,Centru,2,U.D.C.,160
92,1992-09-27,parliament,RO12,Centru,2,U.E.R.,759
93,1992-09-27,parliament,RO12,Centru,2,U.G.R.R.,4284
94,1992-09-27,parliament,RO12,Centru,2,U.L.B.,5849
95,1992-09-27,parliament,RO12,Centru,2,U.L.D.R.R.,2462
96,1992-09-27,parliament,RO12,Centru,2,UDMR,437365
97,1992-09-27,parliament,RO21,Nord-Est,0,eligible_voters,2578996
98,1992-09-27,parliament,RO21,Nord-Est,1,issued_ballots,2062094
99,1992-09-27,parliament,RO21,Nord-Est,2,A.D.N.,1676
100,1992-09-27,parliament,RO21,Nord-Est,2,C.D.R,274958
101,1992-09-27,parliament,RO21,Nord-Est,2,C.I.,10814
102,1992-09-27,parliament,RO21,Nord-Est,2,C.I.R.,406
103,1992-09-27,parliament,RO21,Nord-Est,2,C.R.L.R.,4366
104,1992-09-27,parliament,RO21,Nord-Est,2,C.S.S.,6230
105,1992-09-27,parliament,RO21,Nord-Est,2,F.D.S.N.,687931
106,1992-09-27,parliament,RO21,Nord-Est,2,F.S.N.,207468
107,1992-09-27,parliament,RO21,Nord-Est,2,FDGR,2879
108,1992-09-27,parliament,RO21,Nord-Est,2,L.N.E.R.,867
109,1992-09-27,parliament,RO21,Nord-Est,2,M.E.R.,52562
110,1992-09-27,parliament,RO21,Nord-Est,2,M.I.E.,1367
111,1992-09-27,parliament,RO21,Nord-Est,2,N.P.L.,12775
112,1992-09-27,parliament,RO21,Nord-Est,2,P.A.J.N.,1712
113,1992-09-27,parliament,RO21,Nord-Est,2,P.C.E.R.S.N.,10030
114,1992-09-27,parliament,RO21,Nord-Est,2,P.D.A.R.,71885
115,1992-09-27,parliament,RO21,Nord-Est,2,P.D.C.,7762
116,1992-09-27,parliament,RO21,Nord-Est,2,P.D.S.D.R.,2687
117,1992-09-27,parliament,RO21,Nord-Est,2,P.L.M.R.,7125
118,1992-09-27,parliament,RO21,Nord-Est,2,P.L.REP.,6892
119,1992-09-27,parliament,RO21,Nord-Est,2,P.L.S.,1449
120,1992-09-27,parliament,RO21,Nord-Est,2,P.N.D.C.,2436
121,1992-09-27,parliament,RO21,Nord-Est,2,P.N.P.L.R.,3039
122,1992-09-27,parliament,RO21,Nord-Est,2,P.R.,31296
123,1992-09-27,parliament,RO21,Nord-Est,2,P.R.C.R.,5460
124,1992-09-27,parliament,RO21,Nord-Est,2,P.R.I.R.,1023
125,1992-09-27,parliament,RO21,Nord-Est,2,P.R.N.S.,2657
126,1992-09-27,parliament,RO21,Nord-Est,2,P.R.U.R.,4409
127,1992-09-27,parliament,RO21,Nord-Est,2,P.S.D.I.,5169
128,1992-09-27,parliament,RO21,Nord-Est,2,P.S.D.T.,7084
129,1992-09-27,parliament,RO21,Nord-Est,2,P.T.R.,1337
130,1992-09-27,parliament,RO21,Nord-Est,2,P.U.D.M.,2358
131,1992-09-27,parliament,RO21,Nord-Est,2,P.U.N.R.,58107
132,1992-09-27,parliament,RO21,Nord-Est,2,P.U.P.,1173
133,1992-09-27,parliament,RO21,Nord-Est,2,P.U.S-D.,6058
134,1992-09-27,parliament,RO21,Nord-Est,2,PDSR-PUR-PSDR,12571
135,1992-09-27,parliament,RO21,Nord-Est,2,PLR,5766
136,1992-09-27,parliament,RO21,Nord-Est,2,PNL,48816
137,1992-09-27,parliament,RO21,Nord-Est,2,PNTCD,4995
138,1992-09-27,parliament,RO21,Nord-Est,2,PO,2665
139,1992-09-27,parliament,RO21,Nord-Est,2,PRM,67413
140,1992-09-27,parliament,RO21,Nord-Est,2,PRO,5512
141,1992-09-27,parliament,RO21,Nord-Est,2,PSM,40134
142,1992-09-27,parliament,RO21,Nord-Est,2,PUR,4333
143,1992-09-27,parliament,RO21,Nord-Est,2,S.N-D.,7623
144,1992-09-27,parliament,RO21,Nord-Est,2,U.A.R.,2534
145,1992-09-27,parliament,RO21,Nord-Est,2,U.D.C.,1034
146,1992-09-27,parliament,RO21,Nord-Est,2,U.E.R.,1897
147,1992-09-27,parliament,RO21,Nord-Est,2,U.G.R.R.,2887
148,1992-09-27,parliament,RO21,Nord-Est,2,U.L.B.,11794
149,1992-09-27,parliament,RO21,Nord-Est,2,U.L.D.R.R.,3269
150,1992-09-27,parliament,RO21,Nord-Est,2,U.U.R.,1541
151,1992-09-27,parliament,RO21,Nord-Est,2,UDMR,8461
152,1992-09-27,parliament,RO22,Sud-Est,0,eligible_voters,2086829
153,1992-09-27,parliament,RO22,Sud-Est,1,issued_ballots,1646144
154,1992-09-27,parliament,RO22,Sud-Est,2,A.D.N.,960
155,1992-09-27,parliament,RO22,Sud-Est,2,C.D.R,256002
156,1992-09-27,parliament,RO22,Sud-Est,2,C.D.U.,1389
157,1992-09-27,parliament,RO22,Sud-Est,2,C.R.L.R.,8571
158,1992-09-27,parliament,RO22,Sud-Est,2,C.S.S.,5018
159,1992-09-27,parliament,RO22,Sud-Est,2,F.D.R.16-20.XII.89.T,1911
160,1992-09-27,parliament,RO22,Sud-Est,2,F.D.S.N.,562615
161,1992-09-27,parliament,RO22,Sud-Est,2,F.S.N.,163424
162,1992-09-27,parliament,RO22,Sud-Est,2,L.N.E.R.,652
163,1992-09-27,parliament,RO22,Sud-Est,2,M.E.R.,32565
164,1992-09-27,parliament,RO22,Sud-Est,2,N.P.L.,7494
165,1992-09-27,parliament,RO22,Sud-Est,2,P.A.J.N.,635
166,1992-09-27,parliament,RO22,Sud-Est,2,P.C.E.R.S.N.,3000
167,1992-09-27,parliament,RO22,Sud-Est,2,P.D.A.R.,71192
168,1992-09-27,parliament,RO22,Sud-Est,2,P.D.C.,4438
169,1992-09-27,parliament,RO22,Sud-Est,2,P.D.I.,687
170,1992-09-27,parliament,RO22,Sud-Est,2,P.D.N.,424
171,1992-09-27,parliament,RO22,Sud-Est,2,P.L.M.R.,3665
172,1992-09-27,parliament,RO22,Sud-Est,2,P.L.S.,1430
173,1992-09-27,parliament,RO22,Sud-Est,2,"P.M.N.""S.P.""",45
174,1992-09-27,parliament,RO22,Sud-Est,2,P.N.D.C.,1409
175,1992-09-27,parliament,RO22,Sud-Est,2,P.N.P.L.R.,8161
176,1992-09-27,parliament,RO22,Sud-Est,2,P.N.R.,444
177,1992-09-27,parliament,RO22,Sud-Est,2,P.N.T.C.D.I.,3456
178,1992-09-27,parliament,RO22,Sud-Est,2,P.R.,21540
179,1992-09-27,parliament,RO22,Sud-Est,2,P.R.C.R.,2305
180,1992-09-27,parliament,RO22,Sud-Est,2,P.R.D.P.R.R.,410
181,1992-09-27,parliament,RO22,Sud-Est,2,P.R.N.S.,143
182,1992-09-27,parliament,RO22,Sud-Est,2,P.R.U.R.,3272
183,1992-09-27,parliament,RO22,Sud-Est,2,"P.S.D.""C.T.P.""",1236
184,1992-09-27,parliament,RO22,Sud-Est,2,P.S.D.I.,1611
185,1992-09-27,parliament,RO22,Sud-Est,2,P.S.D.T.,2238
186,1992-09-27,parliament,RO22,Sud-Est,2,P.T.R.,1307
187,1992-09-27,parliament,RO22,Sud-Est,2,P.U.N.R.,40870
188,1992-09-27,parliament,RO22,Sud-Est,2,P.U.S-D.,7731
189,1992-09-27,parliament,RO22,Sud-Est,2,PDSR,1573
190,1992-09-27,parliament,RO22,Sud-Est,2,PDSR-PUR-PSDR,10353
191,1992-09-27,parliament,RO22,Sud-Est,2,PLR,1004
192,1992-09-27,parliament,RO22,Sud-Est,2,PNL,39696
193,1992-09-27,parliament,RO22,Sud-Est,2,PNTCD,5186
194,1992-09-27,parliament,RO22,Sud-Est,2,PRM,55365
195,1992-09-27,parliament,RO22,Sud-Est,2,PRO,6737
196,1992-09-27,parliament,RO22,Sud-Est,2,PSM,35603
