ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
02|217|068|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|068|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000316|02|FIDESZ,KDNP                                                 
02|217|068|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|068|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|068|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000001|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|068|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000002|01|MUNKÁSPÁRT 2006                                             
02|217|068|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000012|01|MIÉP-Jobbik                                                 
02|217|069|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000058|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|069|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000213|01|MSZP                                                        
02|217|069|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000022|01|MDF                                                         
02|217|069|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|069|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000174|02|FIDESZ,KDNP                                                 
02|217|069|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|069|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|069|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|069|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|069|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000008|01|MIÉP-Jobbik                                                 
02|217|070|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000039|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|070|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000288|01|MSZP                                                        
02|217|070|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000034|01|MDF                                                         
02|217|070|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|070|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000184|02|FIDESZ,KDNP                                                 
02|217|070|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|070|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|070|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|070|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|070|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000006|01|MIÉP-Jobbik                                                 
02|217|071|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000052|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|071|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000276|01|MSZP                                                        
02|217|071|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000026|01|MDF                                                         
02|217|071|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|071|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000218|02|FIDESZ,KDNP                                                 
02|217|071|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
02|217|071|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|071|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|071|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000003|01|MUNKÁSPÁRT 2006                                             
02|217|071|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000007|01|MIÉP-Jobbik                                                 
02|217|072|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000055|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|072|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000204|01|MSZP                                                        
02|217|072|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000019|01|MDF                                                         
02|217|072|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
02|217|072|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000164|02|FIDESZ,KDNP                                                 
02|217|072|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
02|217|072|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|072|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000001|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|072|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|072|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000007|01|MIÉP-Jobbik                                                 
02|217|073|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000069|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|073|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000252|01|MSZP                                                        
02|217|073|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000028|01|MDF                                                         
02|217|073|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|073|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000242|02|FIDESZ,KDNP                                                 
02|217|073|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000012|01|MUNKÁSPÁRT                                                  
02|217|073|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|073|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|073|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|073|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000004|01|MIÉP-Jobbik                                                 
02|217|074|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000090|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|074|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000325|01|MSZP                                                        
02|217|074|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000055|01|MDF                                                         
02|217|074|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000004|01|MVPP                                                        
02|217|074|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000293|02|FIDESZ,KDNP                                                 
02|217|074|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|074|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|074|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|074|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|074|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000009|01|MIÉP-Jobbik                                                 
02|217|075|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000116|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|075|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000292|01|MSZP                                                        
02|217|075|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000051|01|MDF                                                         
02|217|075|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|075|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000347|02|FIDESZ,KDNP                                                 
02|217|075|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|075|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|075|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000002|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|075|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|075|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000013|01|MIÉP-Jobbik                                                 
02|217|076|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000042|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|076|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000281|01|MSZP                                                        
02|217|076|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000032|01|MDF                                                         
02|217|076|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
02|217|076|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000194|02|FIDESZ,KDNP                                                 
02|217|076|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
02|217|076|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|076|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|076|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|076|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000011|01|MIÉP-Jobbik                                                 
02|217|077|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000081|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|077|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000278|01|MSZP                                                        
02|217|077|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000052|01|MDF                                                         
02|217|077|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
02|217|077|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000386|02|FIDESZ,KDNP                                                 
02|217|077|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|077|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|077|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000001|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|077|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000003|01|MUNKÁSPÁRT 2006                                             
02|217|077|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000005|01|MIÉP-Jobbik                                                 
02|217|078|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000046|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|078|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000244|01|MSZP                                                        
02|217|078|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000051|01|MDF                                                         
02|217|078|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
02|217|078|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000428|02|FIDESZ,KDNP                                                 
02|217|078|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|078|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|078|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|078|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|078|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000014|01|MIÉP-Jobbik                                                 
02|217|079|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000038|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|079|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000219|01|MSZP                                                        
02|217|079|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000025|01|MDF                                                         
02|217|079|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|079|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000125|02|FIDESZ,KDNP                                                 
02|217|079|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|079|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|079|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000003|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|079|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000002|01|MUNKÁSPÁRT 2006                                             
02|217|079|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000006|01|MIÉP-Jobbik                                                 
02|217|080|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000050|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|080|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000280|01|MSZP                                                        
02|217|080|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000029|01|MDF                                                         
02|217|080|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|080|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000233|02|FIDESZ,KDNP                                                 
02|217|080|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|080|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|080|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|080|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000003|01|MUNKÁSPÁRT 2006                                             
02|217|080|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000010|01|MIÉP-Jobbik                                                 
02|217|081|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000037|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|081|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000255|01|MSZP                                                        
02|217|081|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000027|01|MDF                                                         
02|217|081|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|081|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000134|02|FIDESZ,KDNP                                                 
02|217|081|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
02|217|081|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|081|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|081|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|081|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000008|01|MIÉP-Jobbik                                                 
02|217|082|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000046|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|082|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000373|01|MSZP                                                        
02|217|082|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000027|01|MDF                                                         
02|217|082|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000003|01|MVPP                                                        
02|217|082|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000225|02|FIDESZ,KDNP                                                 
02|217|082|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000004|01|MUNKÁSPÁRT                                                  
02|217|082|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|082|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000001|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|082|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000002|01|MUNKÁSPÁRT 2006                                             
02|217|082|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000004|01|MIÉP-Jobbik                                                 
02|217|083|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000034|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|083|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000307|01|MSZP                                                        
02|217|083|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000023|01|MDF                                                         
02|217|083|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|083|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000159|02|FIDESZ,KDNP                                                 
02|217|083|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000006|01|MUNKÁSPÁRT                                                  
02|217|083|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|083|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|083|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|083|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000008|01|MIÉP-Jobbik                                                 
02|217|084|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000069|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|084|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000403|01|MSZP                                                        
02|217|084|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000022|01|MDF                                                         
02|217|084|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|084|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000183|02|FIDESZ,KDNP                                                 
02|217|084|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000003|01|MUNKÁSPÁRT                                                  
02|217|084|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|084|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|084|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000000|01|MUNKÁSPÁRT 2006                                             
02|217|084|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000004|01|MIÉP-Jobbik                                                 
02|217|085|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000061|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|085|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000292|01|MSZP                                                        
02|217|085|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000016|01|MDF                                                         
02|217|085|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000002|01|MVPP                                                        
02|217|085|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000167|02|FIDESZ,KDNP                                                 
02|217|085|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000000|01|MUNKÁSPÁRT                                                  
02|217|085|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|085|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|085|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000003|01|MUNKÁSPÁRT 2006                                             
02|217|085|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000005|01|MIÉP-Jobbik                                                 
02|217|086|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000038|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|086|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000325|01|MSZP                                                        
02|217|086|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000022|01|MDF                                                         
02|217|086|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|086|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000120|02|FIDESZ,KDNP                                                 
02|217|086|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
02|217|086|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|086|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|086|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000002|01|MUNKÁSPÁRT 2006                                             
02|217|086|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000007|01|MIÉP-Jobbik                                                 
02|217|087|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000040|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|087|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000341|01|MSZP                                                        
02|217|087|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000029|01|MDF                                                         
02|217|087|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000000|01|MVPP                                                        
02|217|087|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000174|02|FIDESZ,KDNP                                                 
02|217|087|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
02|217|087|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|087|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
02|217|087|09|MAGYARORSZÁGI MUNKÁSPÁRT 2006                                                               |0000002|01|MUNKÁSPÁRT 2006                                             
02|217|087|10|MIÉP-Jobbik a Harmadik Út                                                                   |0000010|01|MIÉP-Jobbik                                                 
02|217|088|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000027|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
02|217|088|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000237|01|MSZP                                                        
02|217|088|03|MAGYAR DEMOKRATA FÓRUM                                                                      |0000015|01|MDF                                                         
02|217|088|04|MAGYAR VIDÉK ÉS POLGÁRI PÁRT                                                                |0000001|01|MVPP                                                        
02|217|088|05|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000133|02|FIDESZ,KDNP                                                 
02|217|088|06|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000001|01|MUNKÁSPÁRT                                                  
02|217|088|07|KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                             |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
02|217|088|08|MCF ROMA ÖSSZEFOGÁS PÁRT                                                                    |0000000|01|MCF ROMA ÖSSZEFOGÁS PÁRT                                    
