,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
93,2024_06_09,european,ITC17,asti,2,m5s,6757
94,2024_06_09,european,ITC17,asti,2,ptd,1788
95,2024_06_09,european,ITC17,asti,2,pd,16915
96,2024_06_09,european,ITC17,asti,2,rv,204
97,2024_06_09,european,ITC17,asti,2,sue,2784
98,2024_06_09,european,ITC18,alessandria,0,eligible_voters,124393
99,2024_06_09,european,ITC18,alessandria,1,issued_ballots,71167
100,2024_06_09,european,ITC18,alessandria,2,avs,3218
101,2024_06_09,european,ITC18,alessandria,2,ap,215
102,2024_06_09,european,ITC18,alessandria,2,azione,1734
103,2024_06_09,european,ITC18,alessandria,2,fi_nm_ppe,7417
104,2024_06_09,european,ITC18,alessandria,2,fdi,21559
105,2024_06_09,european,ITC18,alessandria,2,lega,9335
106,2024_06_09,european,ITC18,alessandria,2,lib,583
107,2024_06_09,european,ITC18,alessandria,2,m5s,4918
108,2024_06_09,european,ITC18,alessandria,2,ptd,1140
109,2024_06_09,european,ITC18,alessandria,2,pd,13529
110,2024_06_09,european,ITC18,alessandria,2,rv,139
111,2024_06_09,european,ITC18,alessandria,2,sue,2142
112,2024_06_09,european,ITC20,valle daosta,0,eligible_voters,101729
113,2024_06_09,european,ITC20,valle daosta,1,issued_ballots,43280
114,2024_06_09,european,ITC20,valle daosta,2,avs,9668
115,2024_06_09,european,ITC20,valle daosta,2,ap,250
116,2024_06_09,european,ITC20,valle daosta,2,azione,6090
117,2024_06_09,european,ITC20,valle daosta,2,fi_nm_ppe,6278
118,2024_06_09,european,ITC20,valle daosta,2,fdi,19408
119,2024_06_09,european,ITC20,valle daosta,2,lega,7068
120,2024_06_09,european,ITC20,valle daosta,2,lib,592
121,2024_06_09,european,ITC20,valle daosta,2,m5s,3646
122,2024_06_09,european,ITC20,valle daosta,2,ptd,2510
123,2024_06_09,european,ITC20,valle daosta,2,pd,15932
124,2024_06_09,european,ITC20,valle daosta,2,rv,5700
125,2024_06_09,european,ITC20,valle daosta,2,sue,2712
126,2024_06_09,european,ITC31,imperia,0,eligible_voters,169917
127,2024_06_09,european,ITC31,imperia,1,issued_ballots,84667
128,2024_06_09,european,ITC31,imperia,2,avs,5032
129,2024_06_09,european,ITC31,imperia,2,ap,308
130,2024_06_09,european,ITC31,imperia,2,azione,2117
131,2024_06_09,european,ITC31,imperia,2,fi_nm_ppe,8382
132,2024_06_09,european,ITC31,imperia,2,fdi,26378
133,2024_06_09,european,ITC31,imperia,2,lega,9707
134,2024_06_09,european,ITC31,imperia,2,lib,740
135,2024_06_09,european,ITC31,imperia,2,m5s,6377
136,2024_06_09,european,ITC31,imperia,2,ptd,2267
137,2024_06_09,european,ITC31,imperia,2,pd,14815
138,2024_06_09,european,ITC31,imperia,2,rv,147
139,2024_06_09,european,ITC31,imperia,2,sue,2691
140,2024_06_09,european,ITC32,savona,0,eligible_voters,237029
141,2024_06_09,european,ITC32,savona,1,issued_ballots,129369
142,2024_06_09,european,ITC32,savona,2,avs,8633
143,2024_06_09,european,ITC32,savona,2,ap,407
144,2024_06_09,european,ITC32,savona,2,azione,3797
145,2024_06_09,european,ITC32,savona,2,fi_nm_ppe,11316
146,2024_06_09,european,ITC32,savona,2,fdi,35440
147,2024_06_09,european,ITC32,savona,2,lega,13417
148,2024_06_09,european,ITC32,savona,2,lib,1193
149,2024_06_09,european,ITC32,savona,2,m5s,10777
150,2024_06_09,european,ITC32,savona,2,ptd,3415
151,2024_06_09,european,ITC32,savona,2,pd,27877
152,2024_06_09,european,ITC32,savona,2,rv,270
153,2024_06_09,european,ITC32,savona,2,sue,4200
154,2024_06_09,european,ITC33,genova,0,eligible_voters,715542
155,2024_06_09,european,ITC33,genova,1,issued_ballots,353101
156,2024_06_09,european,ITC33,genova,2,avs,28396
157,2024_06_09,european,ITC33,genova,2,ap,1067
158,2024_06_09,european,ITC33,genova,2,azione,13920
159,2024_06_09,european,ITC33,genova,2,fi_nm_ppe,25703
160,2024_06_09,european,ITC33,genova,2,fdi,81282
161,2024_06_09,european,ITC33,genova,2,lega,24987
162,2024_06_09,european,ITC33,genova,2,lib,3200
163,2024_06_09,european,ITC33,genova,2,m5s,37806
164,2024_06_09,european,ITC33,genova,2,ptd,10331
165,2024_06_09,european,ITC33,genova,2,pd,96776
166,2024_06_09,european,ITC33,genova,2,rv,669
167,2024_06_09,european,ITC33,genova,2,sue,13297
168,2024_06_09,european,ITC34,la spezia,0,eligible_voters,182747
169,2024_06_09,european,ITC34,la spezia,1,issued_ballots,93390
170,2024_06_09,european,ITC34,la spezia,2,avs,6008
171,2024_06_09,european,ITC34,la spezia,2,ap,280
172,2024_06_09,european,ITC34,la spezia,2,azione,2253
173,2024_06_09,european,ITC34,la spezia,2,fi_nm_ppe,7333
174,2024_06_09,european,ITC34,la spezia,2,fdi,24408
175,2024_06_09,european,ITC34,la spezia,2,lega,7449
176,2024_06_09,european,ITC34,la spezia,2,lib,596
177,2024_06_09,european,ITC34,la spezia,2,m5s,8767
178,2024_06_09,european,ITC34,la spezia,2,ptd,3058
179,2024_06_09,european,ITC34,la spezia,2,pd,25002
180,2024_06_09,european,ITC34,la spezia,2,rv,121
181,2024_06_09,european,ITC34,la spezia,2,sue,3209
182,2024_06_09,european,ITC41,varese,0,eligible_voters,733832
183,2024_06_09,european,ITC41,varese,1,issued_ballots,379316
184,2024_06_09,european,ITC41,varese,2,avs,22681
185,2024_06_09,european,ITC41,varese,2,ap,1443
186,2024_06_09,european,ITC41,varese,2,azione,15095
