,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
0,2008_04_13,camera,ITC11,torino,0,eligible_voters,1798630
1,2008_04_13,camera,ITC11,torino,1,issued_ballots,1441175
2,2008_04_13,camera,ITC11,torino,2,adv,4417
3,2008_04_13,camera,ITC11,torino,2,idv,69136
4,2008_04_13,camera,ITC11,torino,2,pdl,451637
5,2008_04_13,camera,ITC11,torino,2,ldft,48655
6,2008_04_13,camera,ITC11,torino,2,lsa,57248
7,2008_04_13,camera,ITC11,torino,2,lega,110101
8,2008_04_13,camera,ITC11,torino,2,ppa,945
9,2008_04_13,camera,ITC11,torino,2,pli,7239
10,2008_04_13,camera,ITC11,torino,2,pcl,10209
11,2008_04_13,camera,ITC11,torino,2,pd,506410
12,2008_04_13,camera,ITC11,torino,2,ps,10051
13,2008_04_13,camera,ITC11,torino,2,pbc,6978
14,2008_04_13,camera,ITC11,torino,2,sc,9181
15,2008_04_13,camera,ITC11,torino,2,udc2,4149
16,2008_04_13,camera,ITC11,torino,2,udc,70232
17,2008_04_13,camera,ITC12,vercelli,0,eligible_voters,146109
18,2008_04_13,camera,ITC12,vercelli,1,issued_ballots,118931
19,2008_04_13,camera,ITC12,vercelli,2,adv,566
20,2008_04_13,camera,ITC12,vercelli,2,idv,3824
21,2008_04_13,camera,ITC12,vercelli,2,pdl,41245
22,2008_04_13,camera,ITC12,vercelli,2,ldft,2914
23,2008_04_13,camera,ITC12,vercelli,2,lsa,2816
24,2008_04_13,camera,ITC12,vercelli,2,lega,6251
25,2008_04_13,camera,ITC12,vercelli,2,lgp,509
26,2008_04_13,camera,ITC12,vercelli,2,meda,221
27,2008_04_13,camera,ITC12,vercelli,2,pli,403
28,2008_04_13,camera,ITC12,vercelli,2,pcl,865
29,2008_04_13,camera,ITC12,vercelli,2,pd,32000
30,2008_04_13,camera,ITC12,vercelli,2,ps,762
31,2008_04_13,camera,ITC12,vercelli,2,pbc,426
32,2008_04_13,camera,ITC12,vercelli,2,sc,586
33,2008_04_13,camera,ITC12,vercelli,2,udc2,261
34,2008_04_13,camera,ITC12,vercelli,2,udc,4403
35,2008_04_13,camera,ITC13,biella,0,eligible_voters,153565
36,2008_04_13,camera,ITC13,biella,1,issued_ballots,125006
37,2008_04_13,camera,ITC13,biella,2,adv,385
38,2008_04_13,camera,ITC13,biella,2,idv,4392
39,2008_04_13,camera,ITC13,biella,2,pdl,43351
40,2008_04_13,camera,ITC13,biella,2,ldft,3199
41,2008_04_13,camera,ITC13,biella,2,lsa,3218
42,2008_04_13,camera,ITC13,biella,2,lega,8323
43,2008_04_13,camera,ITC13,biella,2,lgp,658
44,2008_04_13,camera,ITC13,biella,2,meda,260
45,2008_04_13,camera,ITC13,biella,2,pli,316
46,2008_04_13,camera,ITC13,biella,2,pcl,915
47,2008_04_13,camera,ITC13,biella,2,pd,35449
48,2008_04_13,camera,ITC13,biella,2,ps,730
49,2008_04_13,camera,ITC13,biella,2,pbc,560
50,2008_04_13,camera,ITC13,biella,2,sc,571
51,2008_04_13,camera,ITC13,biella,2,udc2,272
52,2008_04_13,camera,ITC13,biella,2,udc,5647
53,2008_04_13,camera,ITC14,verbanocusioossola,0,eligible_voters,133018
54,2008_04_13,camera,ITC14,verbanocusioossola,1,issued_ballots,106223
55,2008_04_13,camera,ITC14,verbanocusioossola,2,adv,308
56,2008_04_13,camera,ITC14,verbanocusioossola,2,idv,3319
57,2008_04_13,camera,ITC14,verbanocusioossola,2,pdl,37676
58,2008_04_13,camera,ITC14,verbanocusioossola,2,ldft,2109
59,2008_04_13,camera,ITC14,verbanocusioossola,2,lsa,3140
60,2008_04_13,camera,ITC14,verbanocusioossola,2,lega,14913
61,2008_04_13,camera,ITC14,verbanocusioossola,2,lgp,418
62,2008_04_13,camera,ITC14,verbanocusioossola,2,meda,149
63,2008_04_13,camera,ITC14,verbanocusioossola,2,pli,249
64,2008_04_13,camera,ITC14,verbanocusioossola,2,pcl,581
65,2008_04_13,camera,ITC14,verbanocusioossola,2,pd,29434
66,2008_04_13,camera,ITC14,verbanocusioossola,2,ps,639
67,2008_04_13,camera,ITC14,verbanocusioossola,2,pbc,354
68,2008_04_13,camera,ITC14,verbanocusioossola,2,sc,434
69,2008_04_13,camera,ITC14,verbanocusioossola,2,udc2,164
70,2008_04_13,camera,ITC14,verbanocusioossola,2,udc,3444
71,2008_04_13,camera,ITC15,novara,0,eligible_voters,286672
72,2008_04_13,camera,ITC15,novara,1,issued_ballots,236618
73,2008_04_13,camera,ITC15,novara,2,adv,786
74,2008_04_13,camera,ITC15,novara,2,idv,8602
75,2008_04_13,camera,ITC15,novara,2,pdl,86627
76,2008_04_13,camera,ITC15,novara,2,ldft,5840
77,2008_04_13,camera,ITC15,novara,2,lsa,6229
78,2008_04_13,camera,ITC15,novara,2,lega,24562
79,2008_04_13,camera,ITC15,novara,2,lgp,1034
80,2008_04_13,camera,ITC15,novara,2,meda,520
81,2008_04_13,camera,ITC15,novara,2,pli,555
82,2008_04_13,camera,ITC15,novara,2,pcl,1491
83,2008_04_13,camera,ITC15,novara,2,pd,64260
84,2008_04_13,camera,ITC15,novara,2,ps,1260
85,2008_04_13,camera,ITC15,novara,2,pbc,862
86,2008_04_13,camera,ITC15,novara,2,sc,988
87,2008_04_13,camera,ITC15,novara,2,udc2,459
88,2008_04_13,camera,ITC15,novara,2,udc,9760
89,2008_04_13,camera,ITC16,cuneo,0,eligible_voters,453322
90,2008_04_13,camera,ITC16,cuneo,1,issued_ballots,374123
91,2008_04_13,camera,ITC16,cuneo,2,adv,1283
92,2008_04_13,camera,ITC16,cuneo,2,idv,13981
93,2008_04_13,camera,ITC16,cuneo,2,pdl,120433
94,2008_04_13,camera,ITC16,cuneo,2,ldft,12140
95,2008_04_13,camera,ITC16,cuneo,2,lsa,7889
96,2008_04_13,camera,ITC16,cuneo,2,lega,50103
97,2008_04_13,camera,ITC16,cuneo,2,lgp,1844
98,2008_04_13,camera,ITC16,cuneo,2,meda,678
99,2008_04_13,camera,ITC16,cuneo,2,pli,1087
100,2008_04_13,camera,ITC16,cuneo,2,pcl,1617
101,2008_04_13,camera,ITC16,cuneo,2,pd,93105
102,2008_04_13,camera,ITC16,cuneo,2,ps,1453
103,2008_04_13,camera,ITC16,cuneo,2,pbc,1411
104,2008_04_13,camera,ITC16,cuneo,2,sc,1352
105,2008_04_13,camera,ITC16,cuneo,2,udc2,648
106,2008_04_13,camera,ITC16,cuneo,2,udc,28397
107,2008_04_13,camera,ITC17,asti,0,eligible_voters,171797
108,2008_04_13,camera,ITC17,asti,1,issued_ballots,137647
109,2008_04_13,camera,ITC17,asti,2,adv,358
110,2008_04_13,camera,ITC17,asti,2,idv,5636
111,2008_04_13,camera,ITC17,asti,2,pdl,49772
112,2008_04_13,camera,ITC17,asti,2,ldft,3774
113,2008_04_13,camera,ITC17,asti,2,lsa,3560
114,2008_04_13,camera,ITC17,asti,2,lega,9225
115,2008_04_13,camera,ITC17,asti,2,lgp,770
116,2008_04_13,camera,ITC17,asti,2,meda,280
117,2008_04_13,camera,ITC17,asti,2,pli,403
118,2008_04_13,camera,ITC17,asti,2,pcl,687
119,2008_04_13,camera,ITC17,asti,2,pd,37850
120,2008_04_13,camera,ITC17,asti,2,ps,720
121,2008_04_13,camera,ITC17,asti,2,pbc,578
122,2008_04_13,camera,ITC17,asti,2,sc,631
123,2008_04_13,camera,ITC17,asti,2,udc2,266
124,2008_04_13,camera,ITC17,asti,2,udc,7413
125,2008_04_13,camera,ITC18,alessandria,0,eligible_voters,352974
126,2008_04_13,camera,ITC18,alessandria,1,issued_ballots,283546
127,2008_04_13,camera,ITC18,alessandria,2,adv,831
128,2008_04_13,camera,ITC18,alessandria,2,idv,9814
129,2008_04_13,camera,ITC18,alessandria,2,pdl,105149
130,2008_04_13,camera,ITC18,alessandria,2,ldft,8254
131,2008_04_13,camera,ITC18,alessandria,2,lsa,8599
132,2008_04_13,camera,ITC18,alessandria,2,lega,16592
133,2008_04_13,camera,ITC18,alessandria,2,lgp,1302
134,2008_04_13,camera,ITC18,alessandria,2,meda,477
135,2008_04_13,camera,ITC18,alessandria,2,pli,719
